position,player,avg,ab,r,h,rbi,so,walks,hbp,sac,sb,err,hr,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,day_of_game,vs_team,starting,series
(捕),石伊 雄太,.556,4,0,1,0,1,0,0,0,0,0,0,,遊ゴロ,,,三安,,空三振,,遊ゴロ,,,,2026/03/28,広島,1,2026RS
(遊),村松 開人,.333,2,1,0,0,1,1,0,0,0,0,0,,,空三振,,捕ゴロ,,,四球,,,,,2026/03/28,広島,1,2026RS
(投),櫻井 頼之介,.000,2,0,0,0,2,0,0,0,0,1,0,,,空三振,,空三振,,,,,,,,2026/03/28,広島,1,2026RS
打,辻本 倫太郎,.000,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,投犠打,,,,,2026/03/28,広島,0,2026RS
投,牧野 憲伸,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/03/28,広島,0,2026RS
(右),カリステ,.100,2,0,0,0,1,0,0,0,0,0,0,右飛,,,空三振,,,,,,,,,2026/03/29,広島,1,2026RS
打右,板山 祐太郎,.000,2,0,0,0,2,0,0,0,0,0,0,,,,,,,空三振,,空三振,,,,2026/03/29,広島,0,2026RS
(二),田中 幹也,.273,3,0,0,0,1,0,0,0,0,0,0,見三振,,,三直,,,遊ゴロ,,,,,,2026/03/29,広島,1,2026RS
(中),岡林 勇希,.385,3,0,0,0,0,0,0,0,0,0,0,遊飛,,,右飛,,,投ゴロ,,,,,,2026/03/29,広島,1,2026RS
(左),細川 成也,.333,3,0,1,0,1,0,0,0,0,0,0,,右飛,,,空三振,,,中安,,,,,2026/03/29,広島,1,2026RS
(三),福永 裕基,.308,3,0,0,0,0,0,0,0,0,0,0,,遊ゴロ,,,遊直,,,左飛,,,,,2026/03/29,広島,1,2026RS
(一),サノー,.000,3,0,0,0,1,0,0,0,0,1,0,,左飛,,,二飛,,,空三振,,,,,2026/03/29,広島,1,2026RS
(捕),石伊 雄太,.417,3,0,0,0,1,0,0,0,0,0,0,,,見三振,,,遊ゴロ,,右飛,,,,,2026/03/29,広島,1,2026RS
(遊),村松 開人,.222,3,0,0,0,2,0,0,0,0,0,0,,,見三振,,,左飛,,,空三振,,,,2026/03/29,広島,1,2026RS
(投),髙橋 宏斗,.000,2,0,0,0,0,0,0,0,0,0,0,,,二ゴロ,,,投ゴロ,,,,,,,2026/03/29,広島,1,2026RS
打,阿部 寿樹,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,中飛,,,,2026/03/29,広島,0,2026RS
(二),田中 幹也,.267,4,0,1,1,0,0,0,0,0,0,0,三ゴロ,,左飛,,左安,,三飛,,,,,,2026/03/31,巨人,1,2026RS
(右),カリステ,.143,4,0,1,0,0,0,0,0,0,0,0,中安,,遊直,,右飛,,,三ゴロ,,,,,2026/03/31,巨人,1,2026RS
(中),岡林 勇希,.294,4,0,0,0,0,0,0,0,0,0,0,左飛,,右飛,,,左飛,,一ゴロ,,,,,2026/03/31,巨人,1,2026RS
(左),細川 成也,.250,4,0,0,0,3,0,0,0,0,0,0,空三振,,,空三振,,見三振,,二ゴロ,,,,,2026/03/31,巨人,1,2026RS
(三),石川 昂弥,.000,4,0,0,0,0,0,0,0,0,0,0,,一邪飛,,一飛,,中飛,,,二ゴロ,,,,2026/03/31,巨人,1,2026RS
(一),サノー,.067,4,1,1,1,1,0,0,0,0,0,1,,左本,,右飛,,,左飛,,空三振,,,,2026/03/31,巨人,1,2026RS
(捕),木下 拓哉,.400,4,1,2,0,1,0,0,0,0,0,0,,空三振,,,中安,,左２,,遊ゴロ,,,,2026/03/31,巨人,1,2026RS
(遊),村松 開人,.364,2,0,2,0,0,1,0,0,0,0,0,,中３,,,右２,,故意四,,,,,,2026/03/31,巨人,1,2026RS
(投),金丸 夢斗,.000,2,0,0,0,1,0,0,0,0,0,0,,遊ゴロ,,,空三振,,,,,,,,2026/03/31,巨人,1,2026RS
投,橋本 侑樹,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/03/31,巨人,0,2026RS
打,福永 裕基,.286,1,0,0,0,0,0,0,0,0,0,0,,,,,,,左飛,,,,,,2026/03/31,巨人,0,2026RS
投,メヒア,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/03/31,巨人,0,2026RS
投,藤嶋 健人,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/03/31,巨人,0,2026RS
(中),岡林 勇希,.238,4,0,0,1,1,0,0,0,0,0,0,一ゴロ,,左犠飛,,三ゴロ,,二ゴロ,,空三振,,,,2026/04/01,巨人,1,2026RS
(二),田中 幹也,.211,4,1,0,1,0,0,0,0,0,0,0,右飛,,投ゴロ,,,一直,三ゴロ,,,,,,2026/04/01,巨人,1,2026RS
(三),福永 裕基,.333,4,1,2,2,0,0,0,0,0,0,1,三ゴロ,,,中安,,三ゴロ,左本,,,,,,2026/04/01,巨人,1,2026RS
(左),細川 成也,.263,3,1,1,0,1,1,0,0,0,0,0,,空三振,,右安,,四球,中飛,,,,,,2026/04/01,巨人,1,2026RS
(右),ブライト 健太,.333,3,0,1,0,1,1,0,0,0,0,0,,二ゴロ,,空三振,,中安,,四球,,,,,2026/04/01,巨人,1,2026RS
(一),サノー,.105,4,0,1,1,2,0,0,0,0,0,0,,空三振,,一邪飛,,中２,,見三振,,,,,2026/04/01,巨人,1,2026RS
(捕),木下 拓哉,.375,3,1,1,0,0,0,0,0,0,0,0,,,中安,二ゴロ,,三ゴロ,,,,,,,2026/04/01,巨人,1,2026RS
打,板山 祐太郎,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,二併打,,,,,2026/04/01,巨人,0,2026RS
捕,加藤 匠馬,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/01,巨人,0,2026RS
(遊),村松 開人,.400,4,1,2,0,0,0,0,0,0,0,0,,,左安,,一ゴロ,,投安,,三ゴロ,,,,2026/04/01,巨人,1,2026RS
(投),中西 聖輝,.000,2,0,0,0,1,0,0,0,0,1,0,,,一ゴロ,,空三振,,,,,,,,2026/04/01,巨人,1,2026RS
投,近藤 廉,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/01,巨人,0,2026RS
投,梅野 雄吾,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/01,巨人,0,2026RS
打,カリステ,.200,1,0,1,0,0,0,0,0,0,0,0,,,,,,,投安,,,,,,2026/04/01,巨人,0,2026RS
投,橋本 侑樹,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/01,巨人,0,2026RS
投,勝野 昌慶,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/01,巨人,0,2026RS
打,阿部 寿樹,.000,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,見三振,,,,2026/04/01,巨人,0,2026RS
(中),岡林 勇希,.208,3,0,0,0,0,0,0,0,0,0,0,中飛,,,右飛,,二ゴロ,,,,,,,2026/04/02,巨人,1,2026RS
(二),田中 幹也,.227,3,0,1,0,0,0,0,0,0,0,0,二ゴロ,,,左安,,遊ゴロ,,,,,,,2026/04/02,巨人,1,2026RS
(三),福永 裕基,.333,3,0,1,0,1,0,0,0,0,0,0,二ゴロ,,,空三振,,,遊安,,,,,,2026/04/02,巨人,1,2026RS
(左),細川 成也,.273,3,1,1,0,0,0,0,0,0,1,0,,中飛,,,右安,,右飛,,,,,,2026/04/02,巨人,1,2026RS
(右),ブライト 健太,.167,3,0,0,0,2,0,0,0,0,0,0,,空三振,,,空三振,,三併打,,,,,,2026/04/02,巨人,1,2026RS
右,尾田 剛樹,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/02,巨人,0,2026RS
(一),サノー,.136,3,1,1,2,0,0,0,0,0,0,1,,中飛,,,左本,,,遊ゴロ,,,,,2026/04/02,巨人,1,2026RS
(捕),木下 拓哉,.455,3,0,2,0,0,0,0,0,0,0,0,,,中安,,右飛,,,右安,,,,,2026/04/02,巨人,1,2026RS
(遊),村松 開人,.333,3,0,0,0,0,0,0,0,0,0,0,,,投併打,,一ゴロ,,,一ゴロ,,,,,2026/04/02,巨人,1,2026RS
(投),大野 雄大,.000,3,0,0,0,3,0,0,0,0,0,0,,,見三振,,,見三振,,見三振,,,,,2026/04/02,巨人,1,2026RS
(中),岡林 勇希,.222,3,0,1,0,0,0,0,0,0,0,0,二ゴロ,中飛,,,一安,,,,,,,,2026/04/03,ヤクルト,1,2026RS
走中,尾田 剛樹,.000,1,0,0,0,1,0,0,1,0,0,0,,,,,,,空三振,,三犠打,,,,2026/04/03,ヤクルト,0,2026RS
(二),田中 幹也,.240,3,1,1,0,0,2,0,0,0,0,0,四球,,遊飛,,三ゴロ,,中安,,四球,,,,2026/04/03,ヤクルト,1,2026RS
(三),福永 裕基,.308,5,0,1,0,1,0,0,0,0,0,0,右安,,二ゴロ,,遊ゴロ,,空三振,,遊ゴロ,,,,2026/04/03,ヤクルト,1,2026RS
(左),細川 成也,.280,3,0,1,1,2,1,0,0,0,0,0,右安,,空三振,,故意四,,,空三振,,,,,2026/04/03,ヤクルト,1,2026RS
(右),板山 祐太郎,.143,4,0,1,0,2,0,0,0,0,0,0,空三振,,,見三振,中飛,,,左２,,,,,2026/04/03,ヤクルト,1,2026RS
(一),サノー,.115,4,0,0,0,2,0,0,0,0,0,0,空三振,,,見三振,,投ゴロ,,中飛,,,,,2026/04/03,ヤクルト,1,2026RS
(捕),木下 拓哉,.400,4,0,1,0,0,0,0,0,0,0,0,,右飛,,中安,,三ゴロ,,右飛,,,,,2026/04/03,ヤクルト,1,2026RS
(遊),村松 開人,.333,3,0,1,0,1,1,0,0,0,0,0,,空三振,,左安,,二ゴロ,,,四球,,,,2026/04/03,ヤクルト,1,2026RS
(投),柳 裕也,.333,4,0,1,0,0,0,0,0,0,0,0,,左安,,三ゴロ,,,左飛,,捕邪飛,,,,2026/04/03,ヤクルト,1,2026RS
(右),ブライト 健太,.111,3,0,0,0,2,0,0,0,0,0,0,空三振,,見三振,,遊ゴロ,,,,,,,,2026/04/04,ヤクルト,1,2026RS
打一,高橋 周平,.000,1,1,0,0,0,1,0,0,0,0,0,,,,,,,四球,二併打,,,,,2026/04/04,ヤクルト,0,2026RS
(二),田中 幹也,.267,5,2,2,0,0,0,0,0,1,0,0,三安,,三ゴロ,,中安,,左飛,,左飛,,,,2026/04/04,ヤクルト,1,2026RS
(三),福永 裕基,.333,4,0,2,2,1,1,0,0,1,0,0,左安,,中飛,,空三振,,中２,,四球,,,,2026/04/04,ヤクルト,1,2026RS
(左),細川 成也,.310,4,2,2,3,1,0,0,0,0,0,1,右犠飛,,,左２,左本,,捕邪飛,,空三振,,,,2026/04/04,ヤクルト,1,2026RS
(一),サノー,.107,2,0,0,0,2,1,1,0,0,0,0,死球,,,四球,空三振,,空三振,,,,,,2026/04/04,ヤクルト,1,2026RS
投,根尾 昂,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/04,ヤクルト,0,2026RS
打,阿部 寿樹,.000,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,四球,,,,2026/04/04,ヤクルト,0,2026RS
(捕),木下 拓哉,.333,3,0,0,0,0,0,0,0,0,0,0,投ゴロ,,,右飛,,遊ゴロ,,,,,,,2026/04/04,ヤクルト,1,2026RS
捕,味谷 大誠,.500,2,0,1,0,1,0,0,0,0,0,0,,,,,,,,遊安,空三振,,,,2026/04/04,ヤクルト,0,2026RS
(中),花田 旭,.500,4,0,2,0,0,0,0,0,0,0,0,,左飛,,左安,,右飛,,左２,,,,,2026/04/04,ヤクルト,1,2026RS
(遊),村松 開人,.304,2,0,0,1,1,1,0,0,0,0,0,,右飛,,中犠飛,,空三振,,四球,,,,,2026/04/04,ヤクルト,1,2026RS
(投),櫻井 頼之介,.000,1,0,0,0,1,0,0,0,0,0,0,,見三振,,,,,,,,,,,2026/04/04,ヤクルト,1,2026RS
投,牧野 憲伸,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/04,ヤクルト,0,2026RS
打,カリステ,.188,1,0,0,0,1,0,0,0,0,0,0,,,,空三振,,,,,,,,,2026/04/04,ヤクルト,0,2026RS
投,梅野 雄吾,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/04,ヤクルト,0,2026RS
投,近藤 廉,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/04,ヤクルト,0,2026RS
打右,樋口 正修,.333,2,1,1,0,1,0,0,0,0,0,0,,,,,,,二安,空三振,,,,,2026/04/04,ヤクルト,0,2026RS
(右),ブライト 健太,.077,4,0,0,0,2,0,0,0,0,0,0,空三振,,遊ゴロ,,空三振,中飛,,,,,,,2026/04/05,ヤクルト,1,2026RS
打,阿部 寿樹,.250,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,中安,,,,,2026/04/05,ヤクルト,0,2026RS
投,メヒア,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/05,ヤクルト,0,2026RS
(二),田中 幹也,.257,5,0,1,0,0,0,0,0,0,0,0,左２,,投ゴロ,,中飛,,中飛,三ゴロ,,,,,2026/04/05,ヤクルト,1,2026RS
(三),福永 裕基,.294,4,0,0,0,0,0,1,0,1,0,0,遊ゴロ,,,右飛,,一ゴロ,死球,右飛,,,,,2026/04/05,ヤクルト,1,2026RS
(左),細川 成也,.333,4,2,2,0,1,1,0,0,0,0,0,見三振,,,中安,,中安,四球,,右飛,,,,2026/04/05,ヤクルト,1,2026RS
(一),サノー,.129,3,1,1,0,1,1,0,0,0,0,0,,見三振,,四球,,中安,二飛,,,,,,2026/04/05,ヤクルト,1,2026RS
一,板山 祐太郎,.143,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/05,ヤクルト,0,2026RS
打,カリステ,.176,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,中飛,,,,2026/04/05,ヤクルト,0,2026RS
(中),花田 旭,.500,4,1,2,1,0,1,0,0,0,0,0,,中安,,四球,,左安,遊ゴロ,,二飛,,,,2026/04/05,ヤクルト,1,2026RS
(遊),村松 開人,.296,4,0,1,1,0,0,0,0,0,1,0,,遊ゴロ,,二ゴロ,,中飛,,右安,,,,,2026/04/05,ヤクルト,1,2026RS
(捕),加藤 匠馬,.500,4,1,2,1,1,0,0,0,0,0,0,,,中安,空三振,,右２,,遊飛,,,,,2026/04/05,ヤクルト,1,2026RS
(投),髙橋 宏斗,.250,2,0,1,1,0,0,0,1,0,0,0,,,一犠打,,投ゴロ,右安,,,,,,,2026/04/05,ヤクルト,1,2026RS
投,齋藤 綱記,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/05,ヤクルト,0,2026RS
投,勝野 昌慶,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/05,ヤクルト,0,2026RS
打,高橋 周平,.000,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,四球,,,,,2026/04/05,ヤクルト,0,2026RS
走右,尾田 剛樹,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/05,ヤクルト,0,2026RS
(三),福永 裕基,.324,3,1,2,0,1,2,0,0,1,0,0,中安,,三安,四球,,,四球,,空三振,,,,2026/04/07,DeNA,1,2026RS
(二),田中 幹也,.225,5,0,0,0,2,0,0,0,0,0,0,左飛,,二直,空三振,,,空三振,,二ゴロ,,,,2026/04/07,DeNA,1,2026RS
(右),ボスラー,.200,5,0,1,0,3,0,0,0,0,0,0,中安,,空三振,,二ゴロ,,見三振,,空三振,,,,2026/04/07,DeNA,1,2026RS
(左),細川 成也,.333,3,0,1,1,1,1,0,0,0,0,0,左安,,故意四,,見三振,,遊ゴロ,,,,,,2026/04/07,DeNA,1,2026RS
(一),サノー,.114,4,0,0,0,1,0,0,0,0,0,0,遊併打,,一邪飛,,見三振,,,三ゴロ,,,,,2026/04/07,DeNA,1,2026RS
(中),花田 旭,.500,4,0,2,0,1,0,0,0,0,0,0,,空三振,,左安,,中安,,二ゴロ,,,,,2026/04/07,DeNA,1,2026RS
(捕),木下 拓哉,.286,3,0,0,0,2,0,0,0,0,0,0,,遊飛,,空三振,,空三振,,,,,,,2026/04/07,DeNA,1,2026RS
打,高橋 周平,.000,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,空三振,,,,,2026/04/07,DeNA,0,2026RS
捕,加藤 匠馬,.500,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/07,DeNA,0,2026RS
(遊),村松 開人,.300,3,1,1,0,0,1,0,0,1,0,0,,四球,,右安,,遊ゴロ,,,投失,,,,2026/04/07,DeNA,1,2026RS
(投),金丸 夢斗,.000,2,0,0,0,1,0,0,0,0,0,0,,二ゴロ,,バ三振,,,,,,,,,2026/04/07,DeNA,1,2026RS
打,カリステ,.167,1,0,0,0,0,0,0,0,0,0,0,,,,,,右飛,,,,,,,2026/04/07,DeNA,0,2026RS
投,齋藤 綱記,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/07,DeNA,0,2026RS
投,牧野 憲伸,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/07,DeNA,0,2026RS
投,勝野 昌慶,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/07,DeNA,0,2026RS
打,板山 祐太郎,.250,1,1,1,2,0,0,0,0,0,0,1,,,,,,,,,右本,,,,2026/04/07,DeNA,0,2026RS
(三),福永 裕基,.341,4,2,2,0,0,2,0,0,0,0,0,右安,故意四,,三ゴロ,,遊ゴロ,,四球,,,右安,,2026/04/08,DeNA,1,2026RS
(二),田中 幹也,.205,4,0,0,0,0,0,0,2,0,0,0,投犠打,二ゴロ,,二ゴロ,,,右飛,二飛,,,投犠打,,2026/04/08,DeNA,1,2026RS
(中),花田 旭,.389,6,1,1,0,2,0,0,0,0,0,0,右飛,,遊ゴロ,,右飛,,空三振,,空三振,,右安,,2026/04/08,DeNA,1,2026RS
(左),細川 成也,.341,5,1,2,2,1,1,0,0,0,0,1,左本,,中飛,,空三振,,左２,,遊ゴロ,,故意四,,2026/04/08,DeNA,1,2026RS
走左,樋口 正修,.333,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/08,DeNA,0,2026RS
(一),ボスラー,.400,5,0,3,1,1,1,0,0,0,0,0,中２,,右安,,四球,,空三振,,三飛,,一安,,2026/04/08,DeNA,1,2026RS
(右),カリステ,.143,3,0,0,0,0,1,0,0,0,0,0,右飛,,遊ゴロ,,右飛,,,四球,,,,,2026/04/08,DeNA,1,2026RS
走右,尾田 剛樹,.000,2,1,0,0,2,0,0,0,1,0,0,,,,,,,,,,見三振,空三振,,2026/04/08,DeNA,0,2026RS
(捕),木下 拓哉,.308,5,1,2,0,1,0,0,0,0,0,0,,左飛,,右安,,右２,,空三振,,一ゴロ,,,2026/04/08,DeNA,1,2026RS
投,根尾 昂,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/08,DeNA,0,2026RS
打,阿部 寿樹,.200,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,右飛,,2026/04/08,DeNA,0,2026RS
投,松山 晋也,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/08,DeNA,0,2026RS
(投),中西 聖輝,.333,1,0,1,0,0,0,0,1,0,0,0,,右２,,投犠打,,,,,,,,,2026/04/08,DeNA,1,2026RS
打,高橋 周平,.000,1,0,0,0,0,0,0,0,0,0,0,,,,,,二ゴロ,,,,,,,2026/04/08,DeNA,0,2026RS
投,牧野 憲伸,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/08,DeNA,0,2026RS
投,藤嶋 健人,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/08,DeNA,0,2026RS
打,板山 祐太郎,.222,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,二ゴロ,,,,,2026/04/08,DeNA,0,2026RS
投,メヒア,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/08,DeNA,0,2026RS
投,齋藤 綱記,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/08,DeNA,0,2026RS
打,サノー,.139,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,左安,,,2026/04/08,DeNA,0,2026RS
走捕,加藤 匠馬,.500,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,2026/04/08,DeNA,0,2026RS
(遊),村松 開人,.303,3,0,1,2,0,1,0,0,0,1,0,,二ゴロ,,四球,,中犠飛,,右安,,中飛,,,2026/04/08,DeNA,1,2026RS
(三),福永 裕基,.356,4,1,2,0,0,1,0,0,0,0,0,四球,,左安,,一ゴロ,,右安,,三ゴロ,,,,2026/04/10,阪神,1,2026RS
(二),田中 幹也,.191,3,0,0,0,1,0,0,1,0,0,0,遊直,,一犠打,,右飛,,空三振,,,,,,2026/04/10,阪神,1,2026RS
打,サノー,.162,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,左安,,,,2026/04/10,阪神,0,2026RS
走,辻本 倫太郎,.000,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/10,阪神,0,2026RS
(右一),ボスラー,.267,5,0,0,0,1,0,0,0,0,0,0,二ゴロ,,一直,,二ゴロ,,,空三振,遊ゴロ,,,,2026/04/10,阪神,1,2026RS
(左),細川 成也,.364,3,1,2,1,0,1,0,0,0,0,0,,三失,左２,,,左安,,四球,,,,,2026/04/10,阪神,1,2026RS
走,樋口 正修,.333,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,2026/04/10,阪神,0,2026RS
投,松山 晋也,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/10,阪神,0,2026RS
投,根尾 昂,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/10,阪神,0,2026RS
(一),高橋 周平,.286,4,0,2,0,0,0,0,0,0,0,0,,右安,右飛,,,中飛,,左安,,,,,2026/04/10,阪神,1,2026RS
走右,尾田 剛樹,.000,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,2026/04/10,阪神,0,2026RS
(中),花田 旭,.333,3,0,0,1,1,0,0,0,0,0,0,,右飛,,見三振,,遊ゴロ,,中犠飛,,,,,2026/04/10,阪神,1,2026RS
(遊),村松 開人,.306,3,0,1,0,1,1,0,0,0,0,0,,四球,,右２,,二ゴロ,,空三振,,,,,2026/04/10,阪神,1,2026RS
(捕),木下 拓哉,.300,4,0,1,1,1,0,0,0,0,0,0,,遊ゴロ,,三ゴロ,,,空三振,,左安,,,,2026/04/10,阪神,1,2026RS
(投),柳 裕也,.250,2,0,0,0,0,0,0,0,0,0,0,,二ゴロ,,中飛,,,,,,,,,2026/04/10,阪神,1,2026RS
投,メヒア,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/10,阪神,0,2026RS
打,カリステ,.136,1,0,0,0,1,0,0,0,0,0,0,,,,,,,空三振,,,,,,2026/04/10,阪神,0,2026RS
投,藤嶋 健人,-,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2026/04/10,阪神,0,2026RS
左,板山 祐太郎,.200,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,中飛,,,,2026/04/10,阪神,0,2026RS
